http_version,id,layer_type,local_ip,local_port,method,reference,remote_ip,remote_port,req_accept,req_accept_encoding,req_accept_language,req_authorization,req_cache_control,req_cdn_loop,req_cf_connecting_ip,req_cf_ipcountry,req_cf_ray,req_cf_visitor,req_cf_warp_tag_id,req_connection,req_content_length,req_content_type,req_cookie,req_host,req_origin,req_postman_token,req_priority,req_referer,req_sec_ch_ua,req_sec_ch_ua_mobile,req_sec_ch_ua_platform,req_sec_fetch_dest,req_sec_fetch_mode,req_sec_fetch_site,req_user_agent,req_x_forwarded_for,req_x_forwarded_proto,resp_access_control_allow_credentials,resp_access_control_allow_origin,resp_access_control_expose_headers,resp_connection,resp_content_length,resp_content_type,resp_date,resp_server,resp_set_cookie,resp_vary,rule_ids,sql_injection,sql_severity,sql_value,ssrf,ssrf_severity,ssrf_value,status_code,target,targeted_filed,timestamp,txn_id,uri,xss,xss_severity,xss_value
1.1,ldFVznzN,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb09c9384027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,ccda4412-4fda-4f7b-b9ac-280ef1463cad,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:31 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:31 +0000,174936897198.759897,/api/v1/payments/webhook,False,,
1.1,TWCbGlyp,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb0e3c944027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,42614476-3f3e-4a7b-b3b9-c4ea2b6f4a43,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:32 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:32 +0000,174936897282.358710,/api/v1/payments/webhook,False,,
1.1,7JFp5CXm,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb126f8f4027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,c66d482d-5497-4018-8157-3b859d653af9,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:33 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:33 +0000,174936897378.679108,/api/v1/payments/webhook,False,,
1.1,2ySsL9T4,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb16ca774027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,ec4e03e7-763d-412a-9a1c-e347694fe359,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:33 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:33 +0000,174936897342.137972,/api/v1/payments/webhook,False,,
1.1,kgXkRW5t,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb1b3d824027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,2030b0cb-924b-4411-aeb5-4fe5a8284913,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:34 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:34 +0000,174936897483.871282,/api/v1/payments/webhook,False,,
1.1,0GUE1Q46,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb1fa8704027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,b7d009af-7a59-40ad-a993-3608acd7a1af,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:35 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:35 +0000,17493689750.265900,/api/v1/payments/webhook,False,,
1.1,jJwnURZW,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb240ae94027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,fff880fc-5f82-44e0-90d8-48273c58f964,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:36 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:36 +0000,174936897668.367982,/api/v1/payments/webhook,False,,
1.1,P2Ni9okr,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb2a1f224027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,5e156d14-4cb4-42d8-8004-adef64ce1818,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:36 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:36 +0000,174936897664.396119,/api/v1/payments/webhook,False,,
1.1,SHbrmfkm,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb2e89e24027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,4e02e0f0-8481-494b-8ae6-00f4cb8a9e83,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:37 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:37 +0000,174936897726.378651,/api/v1/payments/webhook,False,,
1.1,vE1uf30M,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv544,131",127.0.0.1,38842,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cb32ec804027-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,131,application/json,,api-filkompedia.yogarn.my.id,,54498512-c2b6-4891-ab36-4ebdca661b40,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:49:38 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,200,BENIGN,,08/Jun/2025:07:49:38 +0000,174936897864.681532,/api/v1/payments/webhook,False,,
1.1,Ku9mLjHj,,127.0.0.1,1234,POST,,127.0.0.1,38842,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cbd2fe04fda0-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,95,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:50:04 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:50:04 +0000,174936900420.679417,/api/v1/auths/login,,,
1.1,jePsQAjs,,127.0.0.1,1234,POST,,127.0.0.1,38842,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cbd97c003440-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,89,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:50:05 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:50:05 +0000,174936900565.089560,/api/v1/auths/login,,,
1.1,PJjByUwr,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br","en-ID,en;q=0.9,id-ID;q=0.8,id;q=0.7,en-GB;q=0.6,en-US;q=0.5,ms;q=0.4",,,cloudflare; loops=1,140.0.135.218,ID,94c6ce45ce439ce1-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,79,application/json,refresh_token=GMV0HzX7WFgGhjVioRFz66RJ9v1rHb1Lj5gUxsmXDnc=,api-filkompedia.yogarn.my.id,https://filkompedia.yogarn.my.id,,"u=1, i",https://filkompedia.yogarn.my.id/,"""Google Chrome"";v=""137"", ""Chromium"";v=""137"", ""Not/A)Brand"";v=""24""",?0,"""Windows""",empty,cors,same-site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",140.0.135.218,https,true,https://filkompedia.yogarn.my.id,Set-Cookie,keep-alive,50,application/json,"Sun, 08 Jun 2025 07:51:44 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:51:44 +0000,174936910415.352564,/api/v1/comments,,,
1.1,ivlLyjiG,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cec07f15f91c-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:03 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:03 +0000,174936912376.758692,/api/v1/auths/login,,,
1.1,cr3xaKeJ,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cec27d0cfd77-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,59,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:04 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:04 +0000,17493691240.679290,/api/v1/auths/login,,,
1.1,w49MErCd,SINGLE_LAYERED,127.0.0.1,1234,POST,"o53,5v556,66t:urlDecodeUni",127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cf03bf764487-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,66,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:14 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,401,xss,,08/Jun/2025:07:52:14 +0000,174936913485.194611,/api/v1/auths/login,True,2,
1.1,8vn4Njv4,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cf064c9d9b9c-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,67,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:15 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:15 +0000,174936913571.685495,/api/v1/auths/login,,,
1.1,eePaL7qx,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cf47a8a9a8de-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,70,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:25 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:25 +0000,174936914599.370556,/api/v1/auths/login,,,
1.1,zrtX9Xp3,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cf4a0e6b4d75-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,66,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:26 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:26 +0000,174936914649.199598,/api/v1/auths/login,,,
1.1,bwPnnZPv,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cf8b9c125ce5-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,69,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:36 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:36 +0000,174936915656.378689,/api/v1/auths/login,,,
1.1,VCxqtsuX,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cf8dd866fe0f-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,68,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:36 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:36 +0000,174936915614.688704,/api/v1/auths/login,,,
1.1,UK5qRvlO,SINGLE_LAYERED,127.0.0.1,1234,POST,"o2,10o2,2o11,1v14,23t:urlDecodeUnio63,10o63,2o72,1v730,89t:urlDecodeUni",127.0.0.1,40184,*/*,"gzip, br",,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiJmZWVmMjMxZS05MmRlLTQ4MjgtYjhmYy0yZGU3ZmQ1YmNmOGUiLCJleHAiOjE3NDY0NDUyNjZ9.5zkUp3Vngq8TIv4tbqJSUSmRfQLeT7NAxep1Hm7aeaA,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6cfccee14448a-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,89,application/json,,api-filkompedia.yogarn.my.id,,51eba384-87dc-4c19-b636-b4032c843da5,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:52:46 GMT",nginx/1.26.3,"refresh_token=ig5dWoff3rCsHhiyUBQwTYt9r3uIh3v1EgvQgTUHkEQ=; expires=Sun, 08 Jun 2025 09:09:26 GMT; path=/; HttpOnly; secure; SameSite=None",Origin,10001,True,2,,False,,,200,sql_injection,,08/Jun/2025:07:52:46 +0000,174936916618.478774,/api/v1/auths/login,False,,
1.1,leuuAjyl,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cfcf3d3981c0-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,71,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:47 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:47 +0000,174936916716.319492,/api/v1/auths/login,,,
1.1,fLXRvwKO,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6cfd2fe88f8cc-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,67,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:47 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:47 +0000,174936916792.306966,/api/v1/auths/login,,,
1.1,6IEzA7Uf,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6d0147a523ded-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,70,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:58 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:58 +0000,174936917810.841121,/api/v1/auths/login,,,
1.1,RZTqUEDD,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6d016c9539ce7-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,66,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:52:58 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:52:58 +0000,174936917870.188481,/api/v1/auths/login,,,
1.1,t783q4mT,,127.0.0.1,1234,POST,,127.0.0.1,40184,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6d057f893d437-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,69,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Chrome/5.0.354.0 Safari/533.3",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:53:09 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:53:09 +0000,174936918999.574069,/api/v1/auths/login,,,
1.1,NHuGDFeH,SINGLE_LAYERED,127.0.0.1,1234,POST,"o61,106v1001,194t:urlDecodeUni",127.0.0.1,40830,*/*,"gzip, br","en-ID,en;q=0.9,id-ID;q=0.8,id;q=0.7,en-GB;q=0.6,en-US;q=0.5,ms;q=0.4",,,cloudflare; loops=1,140.0.135.218,ID,94c6d3d5ceac6c06-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,194,application/json,refresh_token=qczBpqFqscMi51cisOWoU20ZsYssyUDdCWT23x7_q3c=,api-filkompedia.yogarn.my.id,https://filkompedia.yogarn.my.id,,"u=1, i",https://filkompedia.yogarn.my.id/,"""Google Chrome"";v=""137"", ""Chromium"";v=""137"", ""Not/A)Brand"";v=""24""",?0,"""Windows""",empty,cors,same-site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",140.0.135.218,https,true,https://filkompedia.yogarn.my.id,Set-Cookie,keep-alive,50,application/json,"Sun, 08 Jun 2025 07:55:32 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,401,xss,,08/Jun/2025:07:55:32 +0000,174936933289.294733,/api/v1/comments,True,2,
1.1,XrGfwkKL,SINGLE_LAYERED,127.0.0.1,1234,POST,"o61,106v1178,194t:urlDecodeUni",127.0.0.1,40830,*/*,"gzip, br","en-ID,en;q=0.9,id-ID;q=0.8,id;q=0.7,en-GB;q=0.6,en-US;q=0.5,ms;q=0.4",,,cloudflare; loops=1,140.0.135.218,ID,94c6d3dbcf2d6c06-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,194,application/json,token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzQ3MzN9.HN0aO1XXfUfXuwhLAzfE8xfaeGqVsLZytAxnX_GmMX4; refresh_token=9ohn8e0CES7ShsjQ_-89H80KJagng-CGVDCUd_RVsqk=,api-filkompedia.yogarn.my.id,https://filkompedia.yogarn.my.id,,"u=1, i",https://filkompedia.yogarn.my.id/,"""Google Chrome"";v=""137"", ""Chromium"";v=""137"", ""Not/A)Brand"";v=""24""",?0,"""Windows""",empty,cors,same-site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",140.0.135.218,https,true,https://filkompedia.yogarn.my.id,Set-Cookie,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:55:33 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:07:55:33 +0000,174936933389.778034,/api/v1/comments,True,2,
1.1,Hn9k2Mxt,SINGLE_LAYERED,127.0.0.1,1234,POST,"o90,106v875,233t:urlDecodeUni",127.0.0.1,40830,*/*,"gzip, br",,"Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzQ1NjZ9.Rh7nIL_CIfN-3mECUCBcuV3kiLKjnIfZyaeyPf8ODSM; HttpOnly; SameSite=None; Secure; Path=/; Expires=Sun, 08 Jun 2025 07:54:16 GMT",no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6d4f1e987ce4f-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,233,application/json,refresh_token=ig5dWoff3rCsHhiyUBQwTYt9r3uIh3v1EgvQgTUHkEQ=,api-filkompedia.yogarn.my.id,,125a12a0-7ee7-467e-a3b9-07c3aa54ff58,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,50,application/json,"Sun, 08 Jun 2025 07:56:17 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,401,xss,,08/Jun/2025:07:56:17 +0000,174936937743.592895,/api/v1/comments,True,2,
1.1,R5uF7ejV,SINGLE_LAYERED,127.0.0.1,1234,POST,"o90,106v603,233t:urlDecodeUni",127.0.0.1,32982,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6d80e6e45fe0c-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,233,application/json,refresh_token=ig5dWoff3rCsHhiyUBQwTYt9r3uIh3v1EgvQgTUHkEQ=,api-filkompedia.yogarn.my.id,,586f72ad-9a80-4600-be73-437243457da2,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,50,application/json,"Sun, 08 Jun 2025 07:58:25 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,401,xss,,08/Jun/2025:07:58:25 +0000,174936950548.845199,/api/v1/comments,True,2,
